,Ca_pred,Cb_pred,Cc_pred,Qout_pred,index,Ca,Cb,Cc,Qout
0,0.25067416,0.36670247,0.8183504,0.95348763,3100,0.1314836084825237,0.45505809135692166,0.796581382934141,0.9734263112691582
1,0.2932547,0.3713461,0.8458679,0.9484185,3101,0.12200891684862239,0.4637733082948899,0.8000367355677966,0.9706084138175305
2,0.2573208,0.2950664,0.77996105,0.9303757,3102,0.13001959552372577,0.46842012668597033,0.8009814976178916,0.9705063867077569
3,0.2327734,0.37117133,0.78981096,0.9120136,3103,0.12378092880061892,0.4763417970272266,0.8033820739475883,0.9691207234352857
4,0.2667796,0.3652627,0.8345218,0.9701667,3104,0.1323850211724144,0.4831115788578351,0.8041450311024454,0.9698232297533287
5,0.30838302,0.44114846,0.89899415,0.9813726,3105,0.14315569845694562,0.5019509134973684,0.8071844012362249,0.9689682778629953
6,0.32737622,0.36581367,0.8856457,0.97550005,3106,0.15537421486211628,0.49898821599545595,0.8093963661765061,0.9693933620584628
7,0.296416,0.34047192,0.83302057,0.9523893,3107,0.1716861817342049,0.48432929732383095,0.8137001830889546,0.9680712796300535
8,0.30493757,0.43433112,0.8787991,0.96638036,3108,0.1650010258681218,0.4917322398558075,0.8194298963756238,0.9648097096426809
9,0.25005946,0.3840462,0.8111021,0.9262248,3109,0.16793908152418038,0.4918252874599174,0.8209547225702094,0.9650324957729887
10,0.3148261,0.3149002,0.85148233,0.9694328,3110,0.18015559119960484,0.4951877952547644,0.822680963609824,0.9657750891694618
11,0.304655,0.44127837,0.90107125,0.9690728,3111,0.17934246172879387,0.5004960768255516,0.8247091814268255,0.966367001329134
12,0.31675962,0.3511071,0.87492657,0.9828782,3112,0.20147852775163058,0.4985055372262853,0.8282546109611999,0.9657669998524777
13,0.3394909,0.4045517,0.9005577,0.9861485,3113,0.2067240234420353,0.4956737240101519,0.832075222577827,0.9649410099545619
14,0.2780442,0.41115066,0.8517642,0.95492065,3114,0.20227076276912706,0.4986073226848063,0.83591227408699,0.9638072504210151
15,0.30496055,0.34280345,0.8287502,0.94131786,3115,0.22455955029881033,0.5008170619167998,0.837297829067596,0.9653556881770929
16,0.34262365,0.42143646,0.91797453,1.008908,3116,0.22429715668312983,0.5109572036622028,0.8419989803213158,0.9643378533648324
17,0.32238585,0.35238928,0.8526397,0.9643104,3117,0.22526587716762855,0.50882054377147,0.8433077792799137,0.9662844998566545
18,0.3123529,0.29635245,0.82358724,0.9546722,3118,0.2446622605651896,0.510279699378825,0.8457670007184327,0.9676589147277056
19,0.33580604,0.32842344,0.8537452,0.9746885,3119,0.25323030346433084,0.5008774801817077,0.8486118687099798,0.9689777810048061
20,0.34493253,0.37685436,0.8981938,1.0001575,3120,0.2570492494324045,0.5003286201183337,0.853345279341517,0.9677980578836926
21,0.31824234,0.40026027,0.8770394,0.9722728,3121,0.2699463982076138,0.48490487621704764,0.8561880928721514,0.9681210249876332
22,0.3525452,0.34285104,0.8788044,0.9899252,3122,0.28240306617891336,0.49491282977582945,0.8594694875580926,0.9685228109397827
23,0.3218263,0.36386937,0.8606487,0.98425585,3123,0.2684799568262048,0.5187412183665178,0.8619039790845854,0.9697315036969187
24,0.32607865,0.4018279,0.87647015,0.98031616,3124,0.2649264810477335,0.5084266048688851,0.8686708609234846,0.9663514195785363
25,0.32526135,0.3806754,0.86711603,0.98491776,3125,0.26283167966595916,0.5214197977890181,0.8724231074474226,0.9649361925956543
26,0.29952213,0.3636834,0.83639467,0.9390318,3126,0.25554516232515645,0.5138722776234006,0.8766907332459928,0.9624327500906954
27,0.3457412,0.48064175,0.92961794,0.98412627,3127,0.26989208355269717,0.5261465355806926,0.8764372669451115,0.9640927080159603
28,0.3320141,0.45140794,0.90626353,0.98622984,3128,0.2635008247324756,0.5407792243560056,0.8820514874817761,0.9608400140029281
29,0.30380467,0.44834518,0.8744465,0.97383726,3129,0.27036310316400597,0.5496152301960154,0.884193901944382,0.9608392089562892
30,0.32251078,0.474904,0.90390533,0.97088945,3130,0.26727921514657027,0.5497614863918912,0.8886905221392164,0.9584261591754348
31,0.33071178,0.43014386,0.8908339,0.97744733,3131,0.2841003759487066,0.548259807550704,0.8902518102404656,0.9590567254777244
32,0.342446,0.4287637,0.9112696,0.99106663,3132,0.27848942728301734,0.5601188547883681,0.8928649028518794,0.9587380498182227
33,0.36422,0.33880305,0.8697443,0.9663126,3133,0.3113304666732196,0.5621803289635812,0.8933704865319351,0.9611828335501612
34,0.39730826,0.385552,0.94124776,1.0330747,3134,0.33901612214319526,0.553948910694424,0.8957506074765794,0.9632837546902603
35,0.37139142,0.47963,0.94956106,1.0143704,3135,0.3251539583016068,0.5544468434499734,0.9041773429421626,0.9591746231025808
36,0.36440212,0.39577928,0.8946294,0.9802526,3136,0.336933654253724,0.5615981371963561,0.9045150456881607,0.9620345318413837
37,0.37145078,0.5149909,0.9651739,1.0094999,3137,0.3279592260359559,0.5670354633412227,0.9096944342205469,0.9603512352815221
38,0.39000794,0.42064798,0.9380458,1.0048889,3138,0.34164667331556464,0.5543750607749401,0.9142925335778697,0.9588296824479302
39,0.34325826,0.46041283,0.9121199,0.96401584,3139,0.3487518501322026,0.5441219642777162,0.9179182342071761,0.9579923638814191
40,0.37357596,0.49734956,0.9624247,1.0387135,3140,0.3589887992145595,0.5565168444844782,0.9189477922580495,0.959308362917608
41,0.3424672,0.41473794,0.87824625,0.9536786,3141,0.36671013559728594,0.552349592833957,0.9215957127509057,0.959761148806572
42,0.35804722,0.4349627,0.8926744,0.9637183,3142,0.37635127608709124,0.5501146027700924,0.9258273071012797,0.9585088604699353
43,0.39779535,0.46650305,0.95758957,1.0036818,3143,0.3796397285005576,0.5674266147875612,0.9264382646705546,0.9608177635161212
44,0.36737797,0.44739074,0.91488856,0.98598343,3144,0.38929343307680336,0.5614640887753533,0.9273474466307562,0.9629695549292716
45,0.3398319,0.41172186,0.87128466,0.96467566,3145,0.389261638526147,0.5639746963754291,0.9293510421999049,0.9642082585503239
46,0.3583464,0.4563625,0.90954477,0.9842818,3146,0.3889030990045614,0.5666095234257489,0.9337290506665274,0.9630587172041942
47,0.35513988,0.40012243,0.89692503,0.99239707,3147,0.39585658205354524,0.56361278319089,0.9387833384627395,0.9609437537137139
48,0.38634133,0.41842157,0.91330105,0.99504274,3148,0.3969866581720878,0.5659780900471606,0.9397762940637628,0.9622475613849791
49,0.37377506,0.43943796,0.9126224,0.9850646,3149,0.4011769464231558,0.5711660997965938,0.9416061720718012,0.9627323918803067
50,0.3567466,0.41599205,0.8850693,0.9536203,3150,0.41017100723207406,0.5706544348977787,0.9442547381975079,0.962474566250877
51,0.3769755,0.49183264,0.9442081,0.99433815,3151,0.4248439819154403,0.5806200795118349,0.9468274107823709,0.9625361720598368
52,0.38337693,0.46657395,0.9413696,1.0144296,3152,0.4407567915683264,0.590434090703999,0.9437553507707427,0.968943841043816
53,0.38112608,0.46693745,0.9359049,1.0091981,3153,0.436497402024624,0.588436356318051,0.9457878765836352,0.9708292509291071
54,0.37686193,0.5100454,0.9501377,0.9959804,3154,0.43352030240738965,0.5887416589707298,0.9491966933775119,0.970830987088227
55,0.39435354,0.5291861,0.9842501,1.0301558,3155,0.43887543148508107,0.5934187271421291,0.9493587067755743,0.9737780473716292
56,0.39529255,0.45892155,0.9516141,1.0126078,3156,0.45071119911446517,0.5849119491851013,0.9512022117895401,0.9751214466178056
57,0.38600594,0.47173503,0.9310301,0.9867049,3157,0.46120048694390914,0.5764567222992913,0.9566734668139865,0.9729665926504079
