,Ca_pred,Cb_pred,Cc_pred,Qout_pred,index,Ca,Cb,Cc,Qout
0,0.113097474,0.4298748,0.7961013,0.98080224,3100,0.1314836084825237,0.45505809135692166,0.796581382934141,0.9734263112691582
1,0.17397358,0.45573714,0.81294954,0.95580643,3101,0.12200891684862239,0.4637733082948899,0.8000367355677966,0.9706084138175305
2,0.1025805,0.45189133,0.79469115,0.9783174,3102,0.13001959552372577,0.46842012668597033,0.8009814976178916,0.9705063867077569
3,0.14402275,0.46680617,0.8154046,0.9550889,3103,0.12378092880061892,0.4763417970272266,0.8033820739475883,0.9691207234352857
4,0.09034854,0.4686368,0.80070466,0.98262686,3104,0.1323850211724144,0.4831115788578351,0.8041450311024454,0.9698232297533287
5,0.11429648,0.49165514,0.80678946,0.9650704,3105,0.14315569845694562,0.5019509134973684,0.8071844012362249,0.9689682778629953
6,0.15302171,0.49901527,0.8041446,0.9735256,3106,0.15537421486211628,0.49898821599545595,0.8093963661765061,0.9693933620584628
7,0.1553974,0.48564464,0.81389856,0.97296476,3107,0.1716861817342049,0.48432929732383095,0.8137001830889546,0.9680712796300535
8,0.16471006,0.47981876,0.82624537,0.962299,3108,0.1650010258681218,0.4917322398558075,0.8194298963756238,0.9648097096426809
9,0.15900983,0.48624903,0.8298528,0.9610626,3109,0.16793908152418038,0.4918252874599174,0.8209547225702094,0.9650324957729887
10,0.16795404,0.48288292,0.81309825,0.98481953,3110,0.18015559119960484,0.4951877952547644,0.822680963609824,0.9657750891694618
11,0.16250758,0.50136524,0.8160046,0.97496194,3111,0.17934246172879387,0.5004960768255516,0.8247091814268255,0.966367001329134
12,0.19537307,0.48243666,0.8364704,0.9910508,3112,0.20147852775163058,0.4985055372262853,0.8282546109611999,0.9657669998524777
13,0.19036017,0.48958594,0.83378285,0.9716648,3113,0.2067240234420353,0.4956737240101519,0.832075222577827,0.9649410099545619
14,0.18469904,0.4801031,0.8401777,0.97011393,3114,0.20227076276912706,0.4986073226848063,0.83591227408699,0.9638072504210151
15,0.20149936,0.4821016,0.83867294,0.96797293,3115,0.22455955029881033,0.5008170619167998,0.837297829067596,0.9653556881770929
16,0.24244447,0.47931907,0.863024,0.99358064,3116,0.22429715668312983,0.5109572036622028,0.8419989803213158,0.9643378533648324
17,0.21321945,0.49246013,0.846501,0.9784667,3117,0.22526587716762855,0.50882054377147,0.8433077792799137,0.9662844998566545
18,0.22438745,0.48815697,0.8465267,0.9830975,3118,0.2446622605651896,0.510279699378825,0.8457670007184327,0.9676589147277056
19,0.25268525,0.48709092,0.8577783,0.98190486,3119,0.25323030346433084,0.5008774801817077,0.8486118687099798,0.9689777810048061
20,0.2612006,0.48313147,0.86303943,0.99428225,3120,0.2570492494324045,0.5003286201183337,0.853345279341517,0.9677980578836926
