,Ca_pred,Cb_pred,Cc_pred,Qout_pred,index,Ca,Cb,Cc,Qout
0,0.13459454,0.44018283,0.7966973,0.9665749,3100,0.1314836084825237,0.45505809135692166,0.796581382934141,0.9734263112691582
1,0.1296854,0.45115033,0.80264777,0.96220785,3101,0.12200891684862239,0.4637733082948899,0.8000367355677966,0.9706084138175305
2,0.12156376,0.45335457,0.79769677,0.9675727,3102,0.13001959552372577,0.46842012668597033,0.8009814976178916,0.9705063867077569
3,0.12344603,0.454587,0.8054253,0.9568604,3103,0.12378092880061892,0.4763417970272266,0.8033820739475883,0.9691207234352857
4,0.1190855,0.47141138,0.802166,0.96539545,3104,0.1323850211724144,0.4831115788578351,0.8041450311024454,0.9698232297533287
5,0.12998888,0.476809,0.80825794,0.96395355,3105,0.14315569845694562,0.5019509134973684,0.8071844012362249,0.9689682778629953
6,0.14928952,0.49086037,0.80990034,0.96790814,3106,0.15537421486211628,0.49898821599545595,0.8093963661765061,0.9693933620584628
7,0.1577976,0.4832959,0.8117001,0.9685551,3107,0.1716861817342049,0.48432929732383095,0.8137001830889546,0.9680712796300535
8,0.16361406,0.48242536,0.81981033,0.9619155,3108,0.1650010258681218,0.4917322398558075,0.8194298963756238,0.9648097096426809
9,0.15680818,0.47565678,0.82296735,0.95631695,3109,0.16793908152418038,0.4918252874599174,0.8209547225702094,0.9650324957729887
10,0.1730555,0.48034796,0.8183542,0.97156656,3110,0.18015559119960484,0.4951877952547644,0.822680963609824,0.9657750891694618
11,0.17866082,0.49123564,0.8237167,0.96728677,3111,0.17934246172879387,0.5004960768255516,0.8247091814268255,0.966367001329134
12,0.18421805,0.48439726,0.8277961,0.96639866,3112,0.20147852775163058,0.4985055372262853,0.8282546109611999,0.9657669998524777
13,0.19919717,0.4929504,0.83459777,0.96394724,3113,0.2067240234420353,0.4956737240101519,0.832075222577827,0.9649410099545619
14,0.19961265,0.4812878,0.8386531,0.95902884,3114,0.20227076276912706,0.4986073226848063,0.83591227408699,0.9638072504210151
15,0.20095497,0.48308024,0.8387863,0.96351457,3115,0.22455955029881033,0.5008170619167998,0.837297829067596,0.9653556881770929
16,0.22585955,0.48990515,0.84229356,0.96936566,3116,0.22429715668312983,0.5109572036622028,0.8419989803213158,0.9643378533648324
17,0.22284088,0.5008588,0.8449852,0.96791387,3117,0.22526587716762855,0.50882054377147,0.8433077792799137,0.9662844998566545
18,0.22904801,0.4924524,0.84571326,0.9703961,3118,0.2446622605651896,0.510279699378825,0.8457670007184327,0.9676589147277056
19,0.24841195,0.49592873,0.8507742,0.97222376,3119,0.25323030346433084,0.5008774801817077,0.8486118687099798,0.9689777810048061
20,0.25773928,0.49327442,0.85410076,0.9736192,3120,0.2570492494324045,0.5003286201183337,0.853345279341517,0.9677980578836926
21,0.25438455,0.49359778,0.8611673,0.96495795,3121,0.2699463982076138,0.48490487621704764,0.8561880928721514,0.9681210249876332
22,0.27692083,0.47345468,0.8592721,0.9761307,3122,0.28240306617891336,0.49491282977582945,0.8594694875580926,0.9685228109397827
23,0.27922115,0.48674008,0.8672324,0.96775055,3123,0.2684799568262048,0.5187412183665178,0.8619039790845854,0.9697315036969187
24,0.26766238,0.50627613,0.86953074,0.9690191,3124,0.2649264810477335,0.5084266048688851,0.8686708609234846,0.9663514195785363
25,0.26102147,0.5015068,0.8721402,0.96800834,3125,0.26283167966595916,0.5214197977890181,0.8724231074474226,0.9649361925956543
26,0.26264817,0.50365114,0.87502867,0.9645312,3126,0.25554516232515645,0.5138722776234006,0.8766907332459928,0.9624327500906954
27,0.25295326,0.5102159,0.8749811,0.96964985,3127,0.26989208355269717,0.5261465355806926,0.8764372669451115,0.9640927080159603
28,0.26490456,0.5166534,0.8808518,0.96327376,3128,0.2635008247324756,0.5407792243560056,0.8820514874817761,0.9608400140029281
29,0.25165406,0.5326971,0.8817331,0.96382296,3129,0.27036310316400597,0.5496152301960154,0.884193901944382,0.9608392089562892
30,0.26026034,0.541775,0.8872873,0.95940685,3130,0.26727921514657027,0.5497614863918912,0.8886905221392164,0.9584261591754348
31,0.26502776,0.529969,0.8874139,0.96417177,3131,0.2841003759487066,0.548259807550704,0.8902518102404656,0.9590567254777244
32,0.28285646,0.53458345,0.89009863,0.96512675,3132,0.27848942728301734,0.5601188547883681,0.8928649028518794,0.9587380498182227
33,0.28421313,0.5406581,0.88929087,0.9709904,3133,0.3113304666732196,0.5621803289635812,0.8933704865319351,0.9611828335501612
34,0.31797662,0.5500233,0.89368385,0.9749659,3134,0.33901612214319526,0.553948910694424,0.8957506074765794,0.9632837546902603
35,0.3344746,0.5479783,0.90182704,0.96851045,3135,0.3251539583016068,0.5544468434499734,0.9041773429421626,0.9591746231025808
36,0.32759458,0.535391,0.902057,0.97227913,3136,0.336933654253724,0.5615981371963561,0.9045150456881607,0.9620345318413837
37,0.3290416,0.55885637,0.91093117,0.964344,3137,0.3279592260359559,0.5670354633412227,0.9096944342205469,0.9603512352815221
38,0.3327602,0.5540103,0.9101878,0.96972275,3138,0.34164667331556464,0.5543750607749401,0.9142925335778697,0.9588296824479302
39,0.34031844,0.53946435,0.91339177,0.9661529,3139,0.3487518501322026,0.5441219642777162,0.9179182342071761,0.9579923638814191
40,0.34007895,0.54315627,0.91703683,0.9679024,3140,0.3589887992145595,0.5565168444844782,0.9189477922580495,0.959308362917608
41,0.35621276,0.54005146,0.9202793,0.9633659,3141,0.36671013559728594,0.552349592833957,0.9215957127509057,0.959761148806572
42,0.3629834,0.53631437,0.92435676,0.9622773,3142,0.37635127608709124,0.5501146027700924,0.9258273071012797,0.9585088604699353
43,0.3764153,0.54236937,0.9264086,0.9661778,3143,0.3796397285005576,0.5674266147875612,0.9264382646705546,0.9608177635161212
44,0.37442833,0.5606873,0.9283008,0.9674708,3144,0.38929343307680336,0.5614640887753533,0.9273474466307562,0.9629695549292716
45,0.38387293,0.5488094,0.93169576,0.964318,3145,0.389261638526147,0.5639746963754291,0.9293510421999049,0.9642082585503239
46,0.38106567,0.56121826,0.93456584,0.96439666,3146,0.3889030990045614,0.5666095234257489,0.9337290506665274,0.9630587172041942
47,0.38748604,0.55287886,0.9341609,0.9692411,3147,0.39585658205354524,0.56361278319089,0.9387833384627395,0.9609437537137139
48,0.3941242,0.55046713,0.94033056,0.9642546,3148,0.3969866581720878,0.5659780900471606,0.9397762940637628,0.9622475613849791
49,0.39756233,0.5501367,0.93840736,0.97225475,3149,0.4011769464231558,0.5711660997965938,0.9416061720718012,0.9627323918803067
50,0.4029318,0.5482297,0.9429708,0.96472627,3150,0.41017100723207406,0.5706544348977787,0.9442547381975079,0.962474566250877
51,0.40660733,0.556311,0.94706506,0.96466935,3151,0.4248439819154403,0.5806200795118349,0.9468274107823709,0.9625361720598368
52,0.420973,0.5724782,0.94874996,0.9690394,3152,0.4407567915683264,0.590434090703999,0.9437553507707427,0.968943841043816
53,0.4270031,0.5847888,0.95283276,0.9632533,3153,0.436497402024624,0.588436356318051,0.9457878765836352,0.9708292509291071
54,0.43004686,0.5833857,0.95676214,0.96432513,3154,0.43352030240738965,0.5887416589707298,0.9491966933775119,0.970830987088227
55,0.42764395,0.58870614,0.958571,0.9659477,3155,0.43887543148508107,0.5934187271421291,0.9493587067755743,0.9737780473716292
56,0.44274455,0.5820041,0.9591767,0.9681244,3156,0.45071119911446517,0.5849119491851013,0.9512022117895401,0.9751214466178056
57,0.44587082,0.5798334,0.96406466,0.9612277,3157,0.46120048694390914,0.5764567222992913,0.9566734668139865,0.9729665926504079
58,0.4656852,0.5700494,0.96419245,0.9691095,3158,0.45869197315676363,0.5762004377527536,0.9611352930412348,0.9716518550200247
59,0.4566217,0.5712507,0.96642584,0.9700024,3159,0.4501077133698407,0.5858610045646111,0.9660685640168745,0.9695556829474964
60,0.44463402,0.58647835,0.97002274,0.96459216,3160,0.4473033602108434,0.59758438994521,0.9670122228124983,0.9705596343108253
61,0.44008732,0.5906998,0.9705805,0.96822643,3161,0.44628001880284074,0.6052296476049033,0.968751969431116,0.9707987804062925
62,0.4454865,0.5904633,0.97185045,0.9669087,3162,0.4561718485775015,0.6103547531926607,0.9692566291108669,0.9722835835813097
63,0.45543766,0.5966104,0.9751149,0.96584845,3163,0.4493103182915232,0.6121761420153149,0.9718472081455057,0.9722985675820378
64,0.4510612,0.606511,0.97410125,0.9732471,3164,0.4525375225210018,0.6167298861501465,0.9766695537442064,0.9698639976516187
65,0.45098525,0.6151111,0.97165674,0.972279,3165,0.46694898840252314,0.6028331755655075,0.9800861651553889,0.9685995896786126
66,0.46769017,0.5903096,0.9798724,0.9674311,3166,0.45820806339597303,0.606142264706861,0.9811187992407201,0.9688903526962306
