,Ca_pred,Cb_pred,Cc_pred,Qout_pred,Ca,Cb,Cc,Qout
0,0.12863939,0.43018886,0.80628794,0.97797674,1.0,0.9858941420950899,0.0,0.0
1,0.1298293,0.45853466,0.80824786,0.95595235,0.9823076862744187,1.0,0.11912246337590114,0.04986328101203321
2,0.11536369,0.44924656,0.811878,0.9919955,0.990594652295735,0.9657462985125292,0.22303041388910178,0.0895445445882194
3,0.12683038,0.4655157,0.8020445,0.9455122,0.9136900983394974,0.9864841086001219,0.30578414488889083,0.1288487113410055
4,0.11489612,0.46207628,0.8168607,0.9846525,0.8791907101659441,0.9344814314812799,0.37502723574286523,0.16569552533789017
5,0.14189586,0.48857868,0.8102066,0.93746114,0.8253479752996898,0.9388249852052487,0.43106319456398146,0.19833195656688557
6,0.12865575,0.5054643,0.82569087,0.9760068,0.8044995819653765,0.9418337673409228,0.4734657938458959,0.23552889528051027
7,0.143832,0.47954294,0.8194437,0.97479653,0.7928243839989378,0.9316240916618238,0.5186109696919478,0.2634374924071019
8,0.14869453,0.47368455,0.81722575,0.95682096,0.8007174920900999,0.924926160125977,0.5556361853274144,0.29321901153221563
9,0.1479797,0.4815331,0.81682336,0.946805,0.7950474908810398,0.8782626757138089,0.5932564486997982,0.31704611784244624
10,0.14374565,0.48527125,0.83544195,0.9972543,0.7918118387028033,0.8601855948759696,0.6261580383062185,0.3387754359525761
11,0.15082432,0.48696828,0.8211493,0.96474457,0.764967764553915,0.8245480045051414,0.652378744705832,0.3610284686149565
12,0.16990793,0.49130484,0.83723485,0.96245396,0.7303144376143252,0.850351636717609,0.6702751301770276,0.3861767042279761
13,0.1755386,0.4873663,0.8366329,0.9604089,0.733309078661638,0.8314352482393227,0.6906330238417769,0.4075061663712236
14,0.18786299,0.48529384,0.8295856,0.93663687,0.7204929302758356,0.8246780007903437,0.7080289939924015,0.4285165517282676
15,0.1825206,0.48735353,0.8361669,0.96008223,0.7261118886968058,0.8026807755509644,0.7254787366764908,0.44711490749524874
16,0.21031272,0.4881508,0.8426038,0.9498359,0.7387072374998334,0.7637401526556163,0.7425720067042928,0.4647438963201089
17,0.18665828,0.48652154,0.84585273,0.98216194,0.724856249059452,0.7619103616077996,0.7544978258100479,0.48336453007905755
18,0.19528688,0.4843941,0.85078317,0.98654807,0.731380008496964,0.759111912097607,0.768004811140263,0.500430107981527
19,0.21578997,0.48527864,0.8540404,0.9786876,0.7141503488976131,0.7919879803786003,0.7843690011774588,0.5138783933129306
20,0.22156768,0.48120856,0.85661364,0.97714937,0.6856202626231934,0.8063568347390436,0.7982900791159305,0.5282938663418639
21,0.22601227,0.4867193,0.8568303,0.9645214,0.6821110473364027,0.789726752526053,0.8081773138664861,0.5441126891833701
