,Ca_pred,Cb_pred,Cc_pred,Qout_pred,index,Ca,Cb,Cc,Qout
0,0.20091946,0.5309102,0.8642473,0.9697211,3100,0.1314836084825237,0.45505809135692166,0.796581382934141,0.9734263112691582
1,0.20981237,0.47784007,0.8395064,0.95950794,3101,0.12200891684862239,0.4637733082948899,0.8000367355677966,0.9706084138175305
2,0.21605594,0.5143508,0.8781477,0.9742123,3102,0.13001959552372577,0.46842012668597033,0.8009814976178916,0.9705063867077569
3,0.19036584,0.48283195,0.80653524,0.9429393,3103,0.12378092880061892,0.4763417970272266,0.8033820739475883,0.9691207234352857
4,0.19217694,0.5635025,0.8902985,0.98114264,3104,0.1323850211724144,0.4831115788578351,0.8041450311024454,0.9698232297533287
5,0.19354925,0.4568109,0.8127457,0.9510442,3105,0.14315569845694562,0.5019509134973684,0.8071844012362249,0.9689682778629953
6,0.21515965,0.47255796,0.85478926,0.96801686,3106,0.15537421486211628,0.49898821599545595,0.8093963661765061,0.9693933620584628
7,0.22457899,0.45012695,0.8449943,0.9618883,3107,0.1716861817342049,0.48432929732383095,0.8137001830889546,0.9680712796300535
8,0.19783106,0.5092361,0.8430419,0.96251,3108,0.1650010258681218,0.4917322398558075,0.8194298963756238,0.9648097096426809
9,0.20099285,0.48899788,0.8208355,0.9495058,3109,0.16793908152418038,0.4918252874599174,0.8209547225702094,0.9650324957729887
10,0.23970482,0.49289447,0.8942282,0.9844978,3110,0.18015559119960484,0.4951877952547644,0.822680963609824,0.9657750891694618
11,0.1919834,0.5193115,0.83476305,0.960747,3111,0.17934246172879387,0.5004960768255516,0.8247091814268255,0.966367001329134
12,0.24277537,0.44938153,0.8637705,0.96950257,3112,0.20147852775163058,0.4985055372262853,0.8282546109611999,0.9657669998524777
13,0.23310703,0.47825968,0.8670634,0.97329366,3113,0.2067240234420353,0.4956737240101519,0.832075222577827,0.9649410099545619
14,0.21813913,0.46175808,0.819492,0.9478315,3114,0.20227076276912706,0.4986073226848063,0.83591227408699,0.9638072504210151
15,0.24926098,0.43964767,0.8479409,0.9603653,3115,0.22455955029881033,0.5008170619167998,0.837297829067596,0.9653556881770929
16,0.24503973,0.43011183,0.8511038,0.9676477,3116,0.22429715668312983,0.5109572036622028,0.8419989803213158,0.9643378533648324
17,0.24978104,0.48766917,0.8872167,0.98021495,3117,0.22526587716762855,0.50882054377147,0.8433077792799137,0.9662844998566545
18,0.27237958,0.45434457,0.8915708,0.9803115,3118,0.2446622605651896,0.510279699378825,0.8457670007184327,0.9676589147277056
19,0.28082448,0.42416453,0.8840395,0.9791647,3119,0.25323030346433084,0.5008774801817077,0.8486118687099798,0.9689777810048061
20,0.26758257,0.46528506,0.89326954,0.9848194,3120,0.2570492494324045,0.5003286201183337,0.853345279341517,0.9677980578836926
21,0.25116825,0.48960233,0.8721912,0.9722693,3121,0.2699463982076138,0.48490487621704764,0.8561880928721514,0.9681210249876332
22,0.30045524,0.4014083,0.8845439,0.9804181,3122,0.28240306617891336,0.49491282977582945,0.8594694875580926,0.9685228109397827
23,0.28293595,0.46531457,0.89947665,0.9842801,3123,0.2684799568262048,0.5187412183665178,0.8619039790845854,0.9697315036969187
24,0.26431334,0.43583512,0.8561845,0.9646629,3124,0.2649264810477335,0.5084266048688851,0.8686708609234846,0.9663514195785363
