,Ca_pred,Cb_pred,Cc_pred,Qout_pred,Ca,Cb,Cc,Qout
0,0.16192701,0.49250227,0.8120383,0.9316553,1.0,0.9858941420950899,0.0,0.0
1,0.17687514,0.47669148,0.8200477,0.96239567,0.9823076862744187,1.0,0.11912246337590114,0.04986328101203321
2,0.16298285,0.48707658,0.81371886,0.93886304,0.990594652295735,0.9657462985125292,0.22303041388910178,0.0895445445882194
3,0.12639707,0.47887945,0.7771149,0.9190545,0.9136900983394974,0.9864841086001219,0.30578414488889083,0.1288487113410055
4,0.17378789,0.5248903,0.8357418,0.9395739,0.8791907101659441,0.9344814314812799,0.37502723574286523,0.16569552533789017
5,0.21032873,0.5566219,0.8631563,0.9511039,0.8253479752996898,0.9388249852052487,0.43106319456398146,0.19833195656688557
6,0.16465616,0.4858569,0.8286424,0.9837507,0.8044995819653765,0.9418337673409228,0.4734657938458959,0.23552889528051027
7,0.1788139,0.5190194,0.838994,0.9537997,0.7928243839989378,0.9316240916618238,0.5186109696919478,0.2634374924071019
8,0.19422656,0.53905225,0.86083937,0.9706342,0.8007174920900999,0.924926160125977,0.5556361853274144,0.29321901153221563
9,0.14881402,0.48672855,0.7959416,0.9277828,0.7950474908810398,0.8782626757138089,0.5932564486997982,0.31704611784244624
10,0.18115264,0.46684307,0.83011556,0.9768772,0.7918118387028033,0.8601855948759696,0.6261580383062185,0.3387754359525761
11,0.12684259,0.49050003,0.81363606,0.9820261,0.764967764553915,0.8245480045051414,0.652378744705832,0.3610284686149565
12,0.21349874,0.4732871,0.8363843,0.9578067,0.7303144376143252,0.850351636717609,0.6702751301770276,0.3861767042279761
13,0.23436987,0.5016619,0.8698368,0.98532176,0.733309078661638,0.8314352482393227,0.6906330238417769,0.4075061663712236
14,0.20975825,0.50100434,0.83193755,0.9304851,0.7204929302758356,0.8246780007903437,0.7080289939924015,0.4285165517282676
15,0.21504515,0.48376888,0.84030503,0.9570663,0.7261118886968058,0.8026807755509644,0.7254787366764908,0.44711490749524874
16,0.27662373,0.52141887,0.8877732,0.96238875,0.7387072374998334,0.7637401526556163,0.7425720067042928,0.4647438963201089
17,0.22238311,0.5056425,0.86654645,0.97626615,0.724856249059452,0.7619103616077996,0.7544978258100479,0.48336453007905755
18,0.22822526,0.46874934,0.8461265,0.96010256,0.731380008496964,0.759111912097607,0.768004811140263,0.500430107981527
19,0.2705041,0.49614215,0.88102883,0.96797585,0.7141503488976131,0.7919879803786003,0.7843690011774588,0.5138783933129306
20,0.25883344,0.479066,0.8737646,0.9796574,0.6856202626231934,0.8063568347390436,0.7982900791159305,0.5282938663418639
21,0.23089421,0.46923196,0.8502477,0.97039473,0.6821110473364027,0.789726752526053,0.8081773138664861,0.5441126891833701
22,0.2966401,0.46104944,0.88131946,0.97532773,0.6739940372756835,0.7954088152354619,0.8199172889405371,0.5572996660447997
23,0.30153868,0.47733033,0.88267285,0.95473516,0.673002345473,0.7936774851234892,0.8296523137777121,0.571453465713993
24,0.27639142,0.51792806,0.8838164,0.95220935,0.6801863783209302,0.7640890627339123,0.8380893722126307,0.5854907326648721
25,0.2910444,0.50647867,0.89138466,0.95779264,0.6807749372648068,0.7553286450327262,0.846384678566773,0.5986357334895014
26,0.19609582,0.4498068,0.81835365,0.956426,0.6752312709408369,0.7262132489633927,0.8551620330623324,0.6096441368479107
27,0.22249332,0.53544503,0.88385916,0.9930582,0.6566138788143789,0.7146695650508347,0.8653720046469456,0.6174170998503536
28,0.2627988,0.5155213,0.8806788,0.9647726,0.6674488687819484,0.6940205025959839,0.8704993460030551,0.6284308424099236
29,0.24368265,0.5739418,0.8949701,0.9509301,0.6540791314012525,0.6765575943997175,0.8798270435821187,0.6347489275133589
30,0.21248272,0.5387334,0.8734225,0.97751427,0.6408917541943839,0.6913947533465992,0.8823967312239357,0.6454743552698824
31,0.26352555,0.5300677,0.88020337,0.9522079,0.6264450943340035,0.7025853346126285,0.8829713580340196,0.6578649487726123
