,Ca_pred,Cb_pred,Cc_pred,Qout_pred,Ca,Cb,Cc,Qout
0,0.12568027,0.43189242,0.80172646,0.9685912,1.0,0.9858941420950899,0.0,0.0
1,0.124442294,0.45047915,0.8024018,0.9710275,0.9823076862744187,1.0,0.11912246337590114,0.04986328101203321
2,0.11721064,0.45152253,0.8012091,0.9715136,0.990594652295735,0.9657462985125292,0.22303041388910178,0.0895445445882194
3,0.11588432,0.4513263,0.8057079,0.97090685,0.9136900983394974,0.9864841086001219,0.30578414488889083,0.1288487113410055
4,0.11394808,0.46747544,0.8052998,0.96854925,0.8791907101659441,0.9344814314812799,0.37502723574286523,0.16569552533789017
5,0.12503073,0.47742283,0.81130016,0.9694717,0.8253479752996898,0.9388249852052487,0.43106319456398146,0.19833195656688557
6,0.13811035,0.49508888,0.8154242,0.96820855,0.8044995819653765,0.9418337673409228,0.4734657938458959,0.23552889528051027
7,0.14485103,0.47574648,0.8164926,0.9705826,0.7928243839989378,0.9316240916618238,0.5186109696919478,0.2634374924071019
8,0.14831139,0.4693539,0.8210232,0.9719224,0.8007174920900999,0.924926160125977,0.5556361853274144,0.29321901153221563
9,0.14477828,0.47041005,0.8225288,0.97026396,0.7950474908810398,0.8782626757138089,0.5932564486997982,0.31704611784244624
10,0.16372369,0.4796459,0.82112175,0.96694374,0.7918118387028033,0.8601855948759696,0.6261580383062185,0.3387754359525761
11,0.16215548,0.49309403,0.833677,0.9691417,0.764967764553915,0.8245480045051414,0.652378744705832,0.3610284686149565
12,0.17609777,0.4860889,0.82749057,0.9643661,0.7303144376143252,0.850351636717609,0.6702751301770276,0.3861767042279761
13,0.18440117,0.48544535,0.83442956,0.96954525,0.733309078661638,0.8314352482393227,0.6906330238417769,0.4075061663712236
14,0.18562375,0.47249687,0.83805186,0.96768606,0.7204929302758356,0.8246780007903437,0.7080289939924015,0.4285165517282676
15,0.18963316,0.47564822,0.83551466,0.9706216,0.7261118886968058,0.8026807755509644,0.7254787366764908,0.44711490749524874
16,0.21367344,0.48529232,0.84554106,0.966316,0.7387072374998334,0.7637401526556163,0.7425720067042928,0.4647438963201089
17,0.20581478,0.48845196,0.8455937,0.9704505,0.724856249059452,0.7619103616077996,0.7544978258100479,0.48336453007905755
18,0.21584816,0.4875808,0.8475005,0.9696907,0.731380008496964,0.759111912097607,0.768004811140263,0.500430107981527
19,0.2336967,0.48872703,0.85465723,0.9710357,0.7141503488976131,0.7919879803786003,0.7843690011774588,0.5138783933129306
20,0.24334362,0.4873131,0.8576559,0.96631193,0.6856202626231934,0.8063568347390436,0.7982900791159305,0.5282938663418639
21,0.23815644,0.48380676,0.8599365,0.9677223,0.6821110473364027,0.789726752526053,0.8081773138664861,0.5441126891833701
22,0.26838154,0.47405615,0.86314666,0.9692366,0.6739940372756835,0.7954088152354619,0.8199172889405371,0.5572996660447997
23,0.2648814,0.4760599,0.86817557,0.96987903,0.673002345473,0.7936774851234892,0.8296523137777121,0.571453465713993
24,0.25386503,0.49649823,0.86994237,0.96921,0.6801863783209302,0.7640890627339123,0.8380893722126307,0.5854907326648721
25,0.2524848,0.49527264,0.86961615,0.97012687,0.6807749372648068,0.7553286450327262,0.846384678566773,0.5986357334895014
26,0.25079224,0.5055998,0.87338775,0.9691541,0.6752312709408369,0.7262132489633927,0.8551620330623324,0.6096441368479107
27,0.2453852,0.51881534,0.8769342,0.97197914,0.6566138788143789,0.7146695650508347,0.8653720046469456,0.6174170998503536
28,0.25475198,0.5162392,0.8783948,0.9692433,0.6674488687819484,0.6940205025959839,0.8704993460030551,0.6284308424099236
29,0.23944488,0.51976085,0.8771802,0.96890223,0.6540791314012525,0.6765575943997175,0.8798270435821187,0.6347489275133589
30,0.24496144,0.543759,0.88745606,0.9727031,0.6408917541943839,0.6913947533465992,0.8823967312239357,0.6454743552698824
31,0.25892,0.5356936,0.8842909,0.96888435,0.6264450943340035,0.7025853346126285,0.8829713580340196,0.6578649487726123
32,0.27160215,0.5398949,0.889414,0.9670088,0.6377991276701453,0.6794159216745578,0.8873438284878704,0.6669048008041345
33,0.27472794,0.54196876,0.8851084,0.9691268,0.6346901266159978,0.6646361453497424,0.8940199064936462,0.6734804394653461
34,0.30466855,0.5493028,0.8958647,0.9650235,0.661936823880257,0.6707781678812518,0.8949420136160348,0.6852832413281748
35,0.3120907,0.53233266,0.90412474,0.9676784,0.6539366667013686,0.6528913934097941,0.9006125449492769,0.6929493762588979
36,0.3152291,0.53133833,0.9023503,0.96957433,0.6397874731298951,0.6699250199131987,0.9038402630673901,0.7021728296092845
37,0.31069973,0.5534441,0.9137106,0.9718261,0.6293853286206185,0.6845995827943014,0.9083542645688266,0.7101024417041116
38,0.32111105,0.5609487,0.911178,0.9678706,0.6140465225008768,0.6734785550849152,0.9138953421187052,0.7161341437232616
39,0.32427853,0.550703,0.92024237,0.9715135,0.6164909372019306,0.6540883441057678,0.9185517615079865,0.7218228917216244
40,0.33193448,0.53650314,0.91535884,0.9665835,0.6081087671095726,0.6454401536634679,0.9221381161586879,0.7277217781783989
41,0.33950108,0.5404449,0.9217506,0.97168446,0.5987270633854564,0.6369050274085771,0.9267917790145682,0.7319467654329129
42,0.34991685,0.5353048,0.9238363,0.9733248,0.5917554202078604,0.6526490371549271,0.925783423986322,0.7404041383590496
