,Ca_pred,Cb_pred,Cc_pred,Qout_pred,index,Ca,Cb,Cc,Qout
0,0.13386424,0.44099241,0.7985438,0.9734249,3100,0.1314836084825237,0.45505809135692166,0.796581382934141,0.9734263112691582
1,0.1387834,0.45333934,0.8048291,0.96488285,3101,0.12200891684862239,0.4637733082948899,0.8000367355677966,0.9706084138175305
2,0.12585793,0.45513004,0.80563384,0.9737593,3102,0.13001959552372577,0.46842012668597033,0.8009814976178916,0.9705063867077569
3,0.12345806,0.4598199,0.8056257,0.9646658,3103,0.12378092880061892,0.4763417970272266,0.8033820739475883,0.9691207234352857
4,0.1187693,0.47195262,0.8033355,0.9708866,3104,0.1323850211724144,0.4831115788578351,0.8041450311024454,0.9698232297533287
5,0.11841143,0.48101288,0.8002698,0.96034133,3105,0.14315569845694562,0.5019509134973684,0.8071844012362249,0.9689682778629953
6,0.15137303,0.5003163,0.8103305,0.96785367,3106,0.15537421486211628,0.49898821599545595,0.8093963661765061,0.9693933620584628
7,0.15215977,0.4829148,0.8125956,0.9699184,3107,0.1716861817342049,0.48432929732383095,0.8137001830889546,0.9680712796300535
8,0.15292478,0.48008752,0.8114598,0.965603,3108,0.1650010258681218,0.4917322398558075,0.8194298963756238,0.9648097096426809
9,0.14756499,0.47952014,0.8167571,0.9631009,3109,0.16793908152418038,0.4918252874599174,0.8209547225702094,0.9650324957729887
10,0.17140636,0.479429,0.82070696,0.97034967,3110,0.18015559119960484,0.4951877952547644,0.822680963609824,0.9657750891694618
11,0.16243906,0.49893093,0.81547946,0.9685414,3111,0.17934246172879387,0.5004960768255516,0.8247091814268255,0.966367001329134
12,0.17952016,0.49118733,0.8252196,0.9631227,3112,0.20147852775163058,0.4985055372262853,0.8282546109611999,0.9657669998524777
13,0.1864782,0.49296933,0.8234012,0.9623498,3113,0.2067240234420353,0.4956737240101519,0.832075222577827,0.9649410099545619
14,0.18589751,0.48434705,0.8278209,0.9626379,3114,0.20227076276912706,0.4986073226848063,0.83591227408699,0.9638072504210151
15,0.19048007,0.48501223,0.8322919,0.96425545,3115,0.22455955029881033,0.5008170619167998,0.837297829067596,0.9653556881770929
16,0.21670936,0.49099267,0.8367361,0.9660543,3116,0.22429715668312983,0.5109572036622028,0.8419989803213158,0.9643378533648324
