,Ca_pred,Cb_pred,Cc_pred,Qout_pred,Ca,Cb,Cc,Qout
0,0.114763156,0.44125468,0.7957744,0.9698598,1.0,0.9858941420950899,0.0,0.0
1,0.14907753,0.45500973,0.81851375,0.97161096,0.9823076862744187,1.0,0.11912246337590114,0.04986328101203321
2,0.11638774,0.4424148,0.80306095,0.97653276,0.990594652295735,0.9657462985125292,0.22303041388910178,0.0895445445882194
3,0.114029385,0.45108566,0.8053982,0.9816636,0.9136900983394974,0.9864841086001219,0.30578414488889083,0.1288487113410055
4,0.10758795,0.47389123,0.808341,0.97516114,0.8791907101659441,0.9344814314812799,0.37502723574286523,0.16569552533789017
5,0.1329602,0.498544,0.8159663,0.96820825,0.8253479752996898,0.9388249852052487,0.43106319456398146,0.19833195656688557
6,0.14085881,0.5013687,0.83151424,0.9748597,0.8044995819653765,0.9418337673409228,0.4734657938458959,0.23552889528051027
7,0.16436402,0.46879855,0.8252797,0.97297585,0.7928243839989378,0.9316240916618238,0.5186109696919478,0.2634374924071019
8,0.13580391,0.48796692,0.8181743,0.9678228,0.8007174920900999,0.924926160125977,0.5556361853274144,0.29321901153221563
9,0.14206082,0.47121444,0.8230834,0.9783818,0.7950474908810398,0.8782626757138089,0.5932564486997982,0.31704611784244624
10,0.15994222,0.4838442,0.8325044,0.9675938,0.7918118387028033,0.8601855948759696,0.6261580383062185,0.3387754359525761
11,0.14761181,0.5064343,0.82917035,0.97286475,0.764967764553915,0.8245480045051414,0.652378744705832,0.3610284686149565
12,0.18367907,0.49528673,0.84621,0.9658352,0.7303144376143252,0.850351636717609,0.6702751301770276,0.3861767042279761
13,0.18197516,0.49830285,0.84546655,0.9656518,0.733309078661638,0.8314352482393227,0.6906330238417769,0.4075061663712236
14,0.19546953,0.47888568,0.8416411,0.9695799,0.7204929302758356,0.8246780007903437,0.7080289939924015,0.4285165517282676
15,0.20179638,0.46627703,0.84777147,0.9737303,0.7261118886968058,0.8026807755509644,0.7254787366764908,0.44711490749524874
16,0.24816212,0.48808107,0.86192495,0.960503,0.7387072374998334,0.7637401526556163,0.7425720067042928,0.4647438963201089
17,0.20661996,0.48376688,0.85148674,0.9671423,0.724856249059452,0.7619103616077996,0.7544978258100479,0.48336453007905755
18,0.22289865,0.47586003,0.85456663,0.9626761,0.731380008496964,0.759111912097607,0.768004811140263,0.500430107981527
19,0.25648546,0.47370896,0.8654329,0.9641916,0.7141503488976131,0.7919879803786003,0.7843690011774588,0.5138783933129306
20,0.24854004,0.49330685,0.8663269,0.9598504,0.6856202626231934,0.8063568347390436,0.7982900791159305,0.5282938663418639
21,0.23021784,0.48952016,0.8633952,0.9649848,0.6821110473364027,0.789726752526053,0.8081773138664861,0.5441126891833701
22,0.29077482,0.4658135,0.87629384,0.9646039,0.6739940372756835,0.7954088152354619,0.8199172889405371,0.5572996660447997
23,0.26842064,0.47298577,0.8734662,0.9659859,0.673002345473,0.7936774851234892,0.8296523137777121,0.571453465713993
24,0.2770662,0.4902757,0.8769739,0.96545035,0.6801863783209302,0.7640890627339123,0.8380893722126307,0.5854907326648721
25,0.25393116,0.491146,0.8748487,0.9662947,0.6807749372648068,0.7553286450327262,0.846384678566773,0.5986357334895014
26,0.24698068,0.4988803,0.8734203,0.9669262,0.6752312709408369,0.7262132489633927,0.8551620330623324,0.6096441368479107
27,0.23929776,0.52444196,0.8693956,0.9603546,0.6566138788143789,0.7146695650508347,0.8653720046469456,0.6174170998503536
28,0.25545865,0.5214756,0.88223207,0.9659857,0.6674488687819484,0.6940205025959839,0.8704993460030551,0.6284308424099236
29,0.23530768,0.52295315,0.87115145,0.9632266,0.6540791314012525,0.6765575943997175,0.8798270435821187,0.6347489275133589
30,0.22354095,0.54986846,0.87623537,0.9626675,0.6408917541943839,0.6913947533465992,0.8823967312239357,0.6454743552698824
31,0.28006715,0.5288157,0.8937721,0.9683618,0.6264450943340035,0.7025853346126285,0.8829713580340196,0.6578649487726123
32,0.26322746,0.54544395,0.8938466,0.9644046,0.6377991276701453,0.6794159216745578,0.8873438284878704,0.6669048008041345
33,0.2866331,0.5300055,0.9019719,0.96876544,0.6346901266159978,0.6646361453497424,0.8940199064936462,0.6734804394653461
34,0.30874822,0.557658,0.9146297,0.9616827,0.661936823880257,0.6707781678812518,0.8949420136160348,0.6852832413281748
35,0.32353196,0.5379101,0.91017383,0.9624761,0.6539366667013686,0.6528913934097941,0.9006125449492769,0.6929493762588979
36,0.34380156,0.51862514,0.91298,0.96649516,0.6397874731298951,0.6699250199131987,0.9038402630673901,0.7021728296092845
37,0.3124447,0.5681437,0.9112549,0.95832497,0.6293853286206185,0.6845995827943014,0.9083542645688266,0.7101024417041116
38,0.32108662,0.561464,0.92425543,0.9676864,0.6140465225008768,0.6734785550849152,0.9138953421187052,0.7161341437232616
39,0.31206703,0.54357505,0.9082239,0.9655435,0.6164909372019306,0.6540883441057678,0.9185517615079865,0.7218228917216244
40,0.32525674,0.5513356,0.9180781,0.96429014,0.6081087671095726,0.6454401536634679,0.9221381161586879,0.7277217781783989
41,0.32950845,0.5308617,0.91771394,0.9707942,0.5987270633854564,0.6369050274085771,0.9267917790145682,0.7319467654329129
42,0.35570282,0.5265186,0.9263215,0.9731693,0.5917554202078604,0.6526490371549271,0.925783423986322,0.7404041383590496
43,0.34819302,0.5564236,0.93311626,0.9689122,0.5956974343819581,0.6423644034697336,0.9256941103582953,0.7482230489410998
44,0.33776864,0.54849285,0.9241173,0.96704215,0.6029008704645743,0.6287857480044485,0.9293960927109675,0.7527878833145029
45,0.35340002,0.53128576,0.9262172,0.9696049,0.5862450644106906,0.6328931802637572,0.9343823925479923,0.7562157882986071
46,0.3362754,0.54855156,0.9271749,0.9692964,0.5921887014333387,0.6112859639922669,0.932906418069414,0.7642989402702783
47,0.35702187,0.55516034,0.9341514,0.96542835,0.5816010118257491,0.6041786688029728,0.9321497184353599,0.7715219712221515
48,0.39016306,0.539662,0.9516513,0.97706497,0.562416151961667,0.6256036439932927,0.934909858642683,0.7756476051111294
49,0.40804058,0.5353094,0.9426791,0.967923,0.5435408871450016,0.6220383502759887,0.9377529913993694,0.7788630322876973
50,0.3957159,0.5404678,0.9461423,0.9737445,0.5346450454260755,0.6185188004352496,0.9384700064399046,0.7829909635376562
51,0.40760562,0.5588255,0.95117515,0.97040045,0.5230867591966512,0.6215591053596753,0.9410717051596506,0.7851724895793332
52,0.3920864,0.56834626,0.94909155,0.96562785,0.5215616971961736,0.6152676191937351,0.9436302561112395,0.787340589007239
53,0.37175846,0.5756763,0.95230436,0.97005415,0.5022741211972478,0.6155551731295733,0.944093525706538,0.790578507642673
54,0.40320703,0.57287246,0.954939,0.96943974,0.4876307008408948,0.6279297078837971,0.943341707713433,0.7945034439158389
55,0.3936629,0.59444785,0.95980257,0.96783876,0.4920968023243845,0.6076623409305061,0.9410568487496093,0.7999466599639395
56,0.417637,0.58721364,0.9689458,0.96924204,0.48606520162472194,0.6048948185096641,0.9394265198014589,0.8048783429499281
57,0.40674147,0.5674723,0.96548855,0.97620326,0.48824658696319106,0.5928342916045151,0.9402642769261108,0.807392683710709
58,0.44942823,0.57963055,0.9813486,0.9728533,0.5075442700067098,0.5769352356513973,0.9388644280095887,0.8117246252024324
59,0.44145638,0.57312924,0.97193295,0.96914476,0.48855099182599837,0.5854414097598379,0.9403974901589646,0.8141377046621583
60,0.3973516,0.5887532,0.9693952,0.97394055,0.4806970882964249,0.5934066736736825,0.9389089758308105,0.818874646291701
61,0.43203968,0.57516575,0.96943456,0.97162145,0.4756342383135338,0.5890996072087253,0.9405360510270586,0.8205722814766934
62,0.42241982,0.5992768,0.97045285,0.96926004,0.4838109733630569,0.5719632163541715,0.9418330880792043,0.8225468186395757
63,0.44370136,0.59200317,0.98270035,0.97415924,0.4759337719171509,0.589495648382775,0.937478912484494,0.8293216506161549
64,0.4330604,0.6184547,0.98340976,0.9671469,0.4757208157885125,0.568683987005298,0.9407349765348204,0.8295509463692174
65,0.4759753,0.6147957,0.9993747,0.9670738,0.4682138991230139,0.5598765434990047,0.9393166698641683,0.8328438917511868
66,0.4403329,0.6137403,0.98490304,0.9693978,0.4706498567939064,0.5464342325901282,0.9376381050773722,0.8361256221745322
67,0.48451167,0.6086378,1.0012971,0.9706023,0.459142495159973,0.5609482966850667,0.9396532738505281,0.8363780252645779
68,0.43994623,0.59117526,0.9871662,0.97613794,0.4589854816516124,0.5808965218643887,0.9360382940046219,0.8421127066814448
69,0.41372463,0.627919,0.9834531,0.9710623,0.4509042035488283,0.5760628759488374,0.9354235791622203,0.8453692463259916
70,0.44778994,0.61088,0.9871526,0.97153777,0.4343816900257412,0.5604102871787522,0.9323896309230452,0.8502588164892624
71,0.44335496,0.61205524,0.9930427,0.9747425,0.41988541935916107,0.5840168973947205,0.9318457441026804,0.8525834604013738
72,0.45475113,0.62117183,0.99912035,0.9711229,0.4141911822826471,0.5743481243462505,0.9306435180739909,0.8555103725737483
73,0.45981798,0.6020127,0.99126196,0.97462505,0.4134270172864182,0.5852415326484678,0.9282133146810724,0.8599763461988142
74,0.45078233,0.6438784,1.0086806,0.97381943,0.40504106112415483,0.5837679230581719,0.9262969384101583,0.8635777987167136
75,0.44166994,0.61367846,0.9845452,0.9732352,0.41052491516643286,0.5852033854727257,0.9201951866282785,0.8713541560766396
76,0.42482167,0.6435098,0.9910918,0.97012955,0.3885861240685274,0.569354189124812,0.9161079527338234,0.8771717801951091
77,0.4361408,0.6065669,0.9833473,0.9743204,0.3696078177235611,0.561346156983452,0.9183123990663955,0.876346120673576
78,0.41803595,0.63224375,0.99187875,0.9753237,0.35950726844057923,0.5714152011305348,0.9149017542238113,0.8800845279087003
