,Ca_pred,Cb_pred,Cc_pred,Qout_pred,Ca,Cb,Cc,Qout
0,0.27771473,0.41676936,0.8502795,0.95973355,1.0,0.9858941420950899,0.0,0.0
1,0.2257856,0.50178057,0.85552615,0.96141446,0.9823076862744187,1.0,0.11912246337590114,0.04986328101203321
2,0.2926791,0.40346932,0.85124743,0.9596112,0.990594652295735,0.9657462985125292,0.22303041388910178,0.0895445445882194
3,0.28152698,0.41967034,0.85127896,0.95610183,0.9136900983394974,0.9864841086001219,0.30578414488889083,0.1288487113410055
4,0.25627416,0.4771251,0.8737645,0.9806181,0.8791907101659441,0.9344814314812799,0.37502723574286523,0.16569552533789017
5,0.24067368,0.47080794,0.8542173,0.9605315,0.8253479752996898,0.9388249852052487,0.43106319456398146,0.19833195656688557
6,0.2575266,0.47155386,0.85401833,0.9565327,0.8044995819653765,0.9418337673409228,0.4734657938458959,0.23552889528051027
7,0.3086306,0.36809394,0.83788997,0.9452444,0.7928243839989378,0.9316240916618238,0.5186109696919478,0.2634374924071019
8,0.21312805,0.48098317,0.8356754,0.9469127,0.8007174920900999,0.924926160125977,0.5556361853274144,0.29321901153221563
9,0.2835131,0.43477747,0.86131155,0.96674097,0.7950474908810398,0.8782626757138089,0.5932564486997982,0.31704611784244624
10,0.29350126,0.4428652,0.8682776,0.97153664,0.7918118387028033,0.8601855948759696,0.6261580383062185,0.3387754359525761
11,0.24600355,0.436533,0.8224226,0.9301258,0.764967764553915,0.8245480045051414,0.652378744705832,0.3610284686149565
12,0.3057116,0.47713748,0.8972083,0.9956979,0.7303144376143252,0.850351636717609,0.6702751301770276,0.3861767042279761
13,0.22815691,0.51983136,0.8694124,0.97535986,0.733309078661638,0.8314352482393227,0.6906330238417769,0.4075061663712236
14,0.2997104,0.43400222,0.8765446,0.9809768,0.7204929302758356,0.8246780007903437,0.7080289939924015,0.4285165517282676
15,0.2927484,0.43035817,0.8631003,0.9694618,0.7261118886968058,0.8026807755509644,0.7254787366764908,0.44711490749524874
16,0.30014926,0.44070572,0.87936985,0.9835817,0.7387072374998334,0.7637401526556163,0.7425720067042928,0.4647438963201089
17,0.28066534,0.4336193,0.8571655,0.9667993,0.724856249059452,0.7619103616077996,0.7544978258100479,0.48336453007905755
18,0.33791173,0.39878997,0.87678415,0.9821448,0.731380008496964,0.759111912097607,0.768004811140263,0.500430107981527
19,0.33515546,0.38852906,0.8714635,0.9784604,0.7141503488976131,0.7919879803786003,0.7843690011774588,0.5138783933129306
20,0.31113458,0.43472782,0.87825525,0.98385936,0.6856202626231934,0.8063568347390436,0.7982900791159305,0.5282938663418639
21,0.28222317,0.47009134,0.87910086,0.98528427,0.6821110473364027,0.789726752526053,0.8081773138664861,0.5441126891833701
22,0.34514135,0.39308128,0.8790247,0.984762,0.6739940372756835,0.7954088152354619,0.8199172889405371,0.5572996660447997
23,0.31948853,0.4483377,0.90116864,1.0079904,0.673002345473,0.7936774851234892,0.8296523137777121,0.571453465713993
24,0.3369898,0.39391404,0.88032067,0.98707926,0.6801863783209302,0.7640890627339123,0.8380893722126307,0.5854907326648721
25,0.30049342,0.4698517,0.9013014,1.0086392,0.6807749372648068,0.7553286450327262,0.846384678566773,0.5986357334895014
26,0.33581737,0.41082862,0.8785287,0.98296285,0.6752312709408369,0.7262132489633927,0.8551620330623324,0.6096441368479107
27,0.24041234,0.46592736,0.8433684,0.9497302,0.6566138788143789,0.7146695650508347,0.8653720046469456,0.6174170998503536
28,0.28216907,0.48581132,0.8931914,0.9986921,0.6674488687819484,0.6940205025959839,0.8704993460030551,0.6284308424099236
29,0.28166127,0.4501595,0.88033825,0.9917391,0.6540791314012525,0.6765575943997175,0.8798270435821187,0.6347489275133589
30,0.23718487,0.50888795,0.871418,0.97866243,0.6408917541943839,0.6913947533465992,0.8823967312239357,0.6454743552698824
31,0.32672295,0.43337655,0.89412814,0.99845314,0.6264450943340035,0.7025853346126285,0.8829713580340196,0.6578649487726123
32,0.29643893,0.4852571,0.8968785,1.0008848,0.6377991276701453,0.6794159216745578,0.8873438284878704,0.6669048008041345
